time,temp_salon_c,temp_kids_c,hum_salon,hum_kids,temp_out_1_b_c,hum_out_1_b,temp_out_2_n_c,hum_out_2_n
2026-03-01 10:00:00,16.76,17.34,53.22,51.93,11.32,52.8,11.5,51.02
2026-03-01 11:00:00,17.06,18.05,52.16,51.2,12.01,49.96,12.75,46.81
2026-03-01 12:00:00,18.58,19.45,53.95,50.57,12.36,48.69,13.96,43.64
2026-03-01 13:00:00,18.12,19.5,56.71,52.23,12.58,48.15,14.81,42.32
2026-03-01 14:00:00,17.76,19.64,57.3,52.3,12.77,48.55,15.71,41.14
2026-03-01 15:00:00,17.67,20.06,57.78,51.56,12.65,48.62,17.85,37.87
2026-03-01 16:00:00,17.46,20.3,59.3,51.3,12.44,48.98,20.68,32.7
2026-03-01 17:00:00,17.3,19.97,59.43,51.43,11.9,49.94,19.43,33.12
2026-03-01 18:00:00,17.3,19.06,60.14,52.45,10.82,50.86,14.05,40.04
2026-03-01 19:00:00,17.6,19.11,60.58,52.64,9.89,52.68,11.64,45.85
2026-03-01 20:00:00,18.25,19.7,62.17,52.04,9.52,51.02,10.94,45.07
2026-03-01 21:00:00,18.26,19.47,63.63,54.09,9.39,49.6,10.55,44.29
2026-03-01 22:00:00,17.95,19.06,63.6,53.49,9.12,49.88,10.03,45.34
2026-03-01 23:00:00,17.75,18.7,62.72,50.94,8.74,50.42,9.48,46.28
2026-03-02 00:00:00,17.55,18.5,62.6,53.44,8.57,49.47,9.26,44.97
2026-03-02 01:00:00,17.4,18.45,62.6,55.76,8.16,51.16,8.75,47.88
2026-03-02 02:00:00,17.3,18.3,62.6,56.96,7.61,53.25,7.97,51.94
2026-03-02 03:00:00,17.12,18.18,62.69,57.79,7.04,55.33,7.38,54.57
2026-03-02 04:00:00,17.1,18.1,63.49,58.3,6.72,56.45,7.1,56.18
2026-03-02 05:00:00,16.91,17.98,62.2,58.3,6.34,57.52,6.67,58.49
2026-03-02 06:00:00,16.88,17.83,61.5,57.37,5.97,58.84,6.27,59.95
2026-03-02 07:00:00,16.74,17.7,61.45,57.52,6.14,58.55,6.52,58.22
2026-03-02 08:00:00,16.78,17.55,55.4,55.2,9.82,56.47,8.4,54.22
2026-03-02 09:00:00,16.7,17.3,54.27,51.6,13.09,49.45,10.3,49.05
2026-03-02 10:00:00,16.5,16.58,47.92,44.04,14.8,44.26,12.28,42.42
2026-03-02 11:00:00,16.38,16.71,43.0,40.2,15.76,40.84,13.74,38.73
2026-03-02 12:00:00,16.44,17.1,43.06,40.15,16.11,39.98,15.46,35.56
2026-03-02 13:00:00,16.5,17.85,45.28,39.84,16.48,39.57,17.19,33.34
2026-03-02 14:00:00,16.71,18.51,49.15,42.65,16.62,39.33,18.56,31.61
2026-03-02 15:00:00,17.92,19.54,49.4,43.0,16.44,43.71,21.41,34.57
2026-03-02 16:00:00,18.5,20.16,49.88,44.84,16.02,48.35,24.3,33.24
2026-03-02 17:00:00,18.21,20.02,52.29,46.99,15.36,51.73,23.31,35.5
2026-03-02 18:00:00,17.95,19.11,56.07,49.51,14.28,54.88,17.22,47.62
2026-03-02 19:00:00,18.71,19.54,67.66,54.41,13.14,57.5,15.01,54.46
2026-03-02 20:00:00,18.5,19.15,70.38,57.81,12.29,59.77,13.83,56.83
2026-03-02 21:00:00,18.13,18.76,70.1,59.05,11.69,60.95,12.83,58.81
2026-03-02 22:00:00,17.91,18.7,69.3,60.58,11.07,62.8,11.86,61.42
2026-03-02 23:00:00,17.79,18.58,69.3,60.6,10.49,64.15,11.13,63.3
2026-03-03 00:00:00,17.64,18.5,68.21,60.6,10.0,65.27,10.5,65.21
2026-03-03 01:00:00,17.5,18.32,67.3,60.6,9.64,66.71,10.07,66.72
2026-03-03 02:00:00,17.42,18.3,67.3,60.6,9.32,67.33,9.65,67.42
2026-03-03 03:00:00,17.3,18.17,66.83,60.6,9.07,66.96,9.37,68.17
2026-03-03 04:00:00,17.3,18.1,66.1,60.6,8.65,67.43,8.98,68.68
2026-03-03 05:00:00,17.12,18.03,65.2,60.6,8.5,69.91,8.67,70.84
2026-03-03 06:00:00,17.1,17.9,65.06,60.6,8.45,70.53,8.6,73.0
2026-03-03 07:00:00,16.95,17.9,63.76,60.6,8.63,72.37,8.77,73.85
2026-03-03 08:00:00,17.21,17.28,64.42,56.2,11.17,69.98,9.91,72.18
2026-03-03 09:00:00,17.29,17.44,63.2,58.28,14.31,63.41,11.67,68.0
2026-03-03 10:00:00,17.1,17.5,63.2,58.5,16.29,58.32,13.37,62.86
2026-03-03 11:00:00,17.1,17.56,63.2,58.5,17.38,53.42,15.51,53.84
2026-03-03 12:00:00,17.1,17.7,61.67,57.79,17.58,51.46,17.5,48.61
2026-03-03 13:00:00,17.1,18.29,60.04,53.05,17.8,50.95,19.14,45.34
2026-03-03 14:00:00,17.38,18.81,61.72,55.11,17.87,51.08,20.47,43.14
2026-03-03 15:00:00,19.05,20.22,61.13,54.12,17.55,50.65,21.52,40.31
2026-03-03 16:00:00,19.59,20.79,60.2,53.74,17.17,50.21,23.87,34.89
2026-03-03 17:00:00,18.98,20.21,61.25,55.44,16.49,51.2,21.68,37.53
2026-03-03 18:00:00,18.57,19.56,63.87,57.78,15.47,53.18,17.79,44.61
2026-03-03 19:00:00,18.52,19.46,66.3,59.3,14.14,54.13,15.5,48.32
2026-03-03 20:00:00,18.64,19.49,66.3,59.57,13.12,56.26,14.38,52.38
2026-03-03 21:00:00,18.38,19.3,67.29,61.14,12.52,58.66,13.51,56.43
2026-03-03 22:00:00,18.3,19.13,66.32,59.54,11.95,59.47,12.75,59.71
2026-03-03 23:00:00,18.17,18.9,65.3,57.52,11.45,61.3,12.13,62.62
2026-03-04 00:00:00,18.07,18.79,65.3,57.62,11.05,63.86,11.58,65.81
2026-03-04 01:00:00,17.9,18.7,65.3,58.85,10.83,62.62,11.17,64.94
2026-03-04 02:00:00,17.9,18.59,65.3,59.48,11.18,56.57,11.58,55.5
2026-03-04 03:00:00,17.73,18.5,65.3,60.55,11.73,52.97,12.02,49.53
2026-03-04 04:00:00,17.7,18.5,66.05,62.16,11.95,51.7,12.02,49.93
2026-03-04 05:00:00,17.7,18.4,66.47,63.3,11.9,53.79,11.9,52.9
2026-03-04 06:00:00,17.61,18.3,67.18,63.3,11.87,54.02,11.87,53.56
2026-03-04 07:00:00,17.4,18.14,60.43,58.57,11.98,53.36,11.97,52.42
2026-03-04 08:00:00,17.35,17.9,55.49,53.92,12.68,52.76,12.65,51.81
2026-03-04 09:00:00,17.3,17.9,57.19,54.3,13.38,53.55,13.24,53.39
2026-03-04 10:00:00,17.31,18.01,58.72,55.03,14.35,52.72,14.41,51.75
2026-03-04 11:00:00,17.5,18.1,60.0,55.78,15.13,50.4,15.8,47.39
2026-03-04 12:00:00,17.5,18.24,60.67,56.3,15.95,46.9,17.32,41.8
2026-03-04 13:00:00,17.5,18.68,62.2,57.61,16.58,44.6,18.85,37.68
2026-03-04 14:00:00,17.6,19.03,63.45,58.33,16.75,41.08,20.16,32.46
2026-03-04 15:00:00,17.5,18.9,64.0,59.3,16.65,41.35,22.1,30.88
2026-03-04 16:00:00,17.5,19.03,64.29,59.77,16.27,43.29,21.53,32.3
2026-03-04 17:00:00,17.5,18.73,65.0,60.3,15.57,45.75,18.33,37.7
2026-03-04 18:00:00,17.65,18.8,65.73,60.3,14.9,48.32,16.65,43.84
2026-03-04 19:00:00,17.73,18.73,67.98,61.29,14.0,51.06,14.98,48.6
2026-03-04 20:00:00,18.33,19.34,68.5,61.3,13.03,51.75,13.96,49.4
2026-03-04 21:00:00,18.64,19.7,68.7,61.3,12.38,52.51,13.09,51.53
2026-03-04 22:00:00,18.41,19.29,68.49,60.84,11.6,53.48,12.27,53.15
2026-03-04 23:00:00,18.23,18.97,69.63,60.3,10.93,52.87,11.56,51.24
2026-03-05 00:00:00,18.02,18.79,68.7,60.3,10.33,52.8,11.01,51.91
2026-03-05 01:00:00,17.9,18.7,67.98,60.94,9.95,52.75,10.54,51.49
2026-03-05 02:00:00,17.71,18.66,67.7,61.3,9.63,53.23,10.22,53.1
2026-03-05 03:00:00,17.7,18.5,67.7,61.3,9.5,54.0,10.07,56.09
2026-03-05 04:00:00,17.57,18.5,67.7,61.3,9.43,55.71,9.85,59.78
2026-03-05 05:00:00,17.5,18.39,67.21,61.3,9.4,58.22,9.67,63.46
2026-03-05 06:00:00,17.5,18.3,66.69,61.3,9.3,60.42,9.45,65.84
2026-03-05 07:00:00,17.3,18.21,64.24,60.77,9.46,62.18,9.5,67.99
2026-03-05 08:00:00,17.3,17.59,60.44,54.45,11.8,60.46,10.81,65.49
2026-03-05 09:00:00,17.3,17.71,60.65,55.84,15.15,56.62,12.53,62.05
2026-03-05 10:00:00,17.3,17.9,62.06,56.0,17.24,52.73,14.08,57.28
2026-03-05 11:00:00,17.3,17.91,62.7,56.79,18.08,49.27,16.01,50.33
2026-03-05 12:00:00,17.3,18.18,62.7,57.0,18.37,47.91,17.74,46.95
2026-03-05 13:00:00,17.35,18.64,62.7,57.0,18.57,48.67,18.22,47.09
2026-03-05 14:00:00,17.5,19.13,63.55,57.0,18.58,48.95,19.14,45.54
2026-03-05 15:00:00,17.5,18.77,63.76,57.02,18.52,49.23,20.82,42.78
2026-03-05 16:00:00,17.5,19.24,64.7,58.0,18.15,49.58,22.48,39.31
2026-03-05 17:00:00,17.5,19.09,64.02,56.87,17.36,51.03,20.88,41.99
2026-03-05 18:00:00,17.4,18.35,61.61,56.32,16.24,54.04,16.79,53.18
2026-03-05 19:00:00,17.81,18.8,64.87,58.44,15.16,56.94,15.38,56.92
2026-03-05 20:00:00,18.54,19.7,65.65,56.8,14.56,59.38,15.27,58.64
2026-03-05 21:00:00,18.8,19.9,65.6,57.79,14.07,61.09,14.76,60.77
2026-03-05 22:00:00,18.57,19.57,65.96,59.58,13.42,61.76,13.94,61.69
2026-03-05 23:00:00,18.5,19.19,67.6,59.32,13.12,63.17,13.53,62.97
2026-03-06 00:00:00,18.31,19.1,67.6,61.41,13.2,64.53,13.5,63.83
2026-03-06 01:00:00,18.1,18.97,67.6,62.54,13.15,63.25,13.5,63.4
2026-03-06 02:00:00,18.1,18.9,67.6,63.76,13.11,62.83,13.5,63.4
2026-03-06 03:00:00,17.93,18.9,68.04,64.66,12.79,64.87,13.5,63.4
2026-03-06 04:00:00,17.9,18.85,68.6,65.26,12.37,64.82,12.95,64.15
2026-03-06 05:00:00,17.9,18.7,68.6,65.8,11.82,65.18,11.88,65.39
2026-03-06 06:00:00,17.77,18.7,68.94,65.8,11.34,65.51,11.36,66.34
2026-03-06 07:00:00,17.77,18.62,69.6,64.48,11.28,66.06,11.2,66.7
2026-03-06 08:00:00,17.75,18.1,62.35,57.82,13.61,62.24,11.52,65.81
2026-03-06 09:00:00,17.86,18.26,63.35,59.84,15.15,56.45,13.83,58.71
2026-03-06 10:00:00,17.9,18.3,64.67,60.52,15.79,54.1,15.0,55.27
2026-03-06 11:00:00,17.9,18.31,65.6,61.2,15.44,53.31,15.47,52.94
2026-03-06 12:00:00,17.9,18.59,65.6,61.2,15.88,52.52,17.19,49.46
2026-03-06 13:00:00,17.9,18.98,66.18,61.2,16.26,51.3,18.5,45.7
2026-03-06 14:00:00,18.0,19.21,67.6,62.19,16.24,51.39,18.5,45.43
2026-03-06 15:00:00,18.3,19.63,67.6,61.87,16.01,51.73,18.6,44.97
2026-03-06 16:00:00,18.87,20.02,67.6,61.2,15.83,52.39,18.27,45.71
2026-03-06 17:00:00,18.67,19.63,67.6,62.16,15.59,53.69,17.89,47.45
2026-03-06 18:00:00,18.45,19.23,67.6,63.05,14.69,55.26,16.36,50.34
2026-03-06 19:00:00,18.3,18.97,67.13,62.66,13.65,57.04,14.4,54.84
2026-03-06 20:00:00,18.3,18.87,67.4,62.1,13.09,57.83,13.75,56.44
2026-03-06 21:00:00,18.3,18.7,66.52,61.39,12.76,58.04,13.17,57.78
2026-03-06 22:00:00,18.23,18.79,66.33,61.35,12.34,59.37,12.58,60.13
2026-03-06 23:00:00,18.1,18.8,66.6,62.1,11.7,58.5,11.9,58.81
2026-03-07 00:00:00,18.1,18.7,66.33,62.1,11.33,56.98,11.72,55.74
2026-03-07 01:00:00,18.1,18.7,65.6,63.07,11.23,55.0,11.66,52.2
2026-03-07 02:00:00,17.92,18.7,65.6,63.1,10.98,54.79,11.33,52.7
2026-03-07 03:00:00,17.9,18.55,66.13,64.0,10.93,54.11,11.24,52.33
2026-03-07 04:00:00,17.9,18.5,66.6,64.1,10.78,55.36,10.98,54.62
2026-03-07 05:00:00,17.81,18.5,66.6,64.1,10.77,55.88,10.86,55.57
2026-03-07 06:00:00,17.7,18.48,66.6,64.1,11.02,57.49,10.96,57.95
2026-03-07 07:00:00,17.7,18.3,66.6,64.98,11.14,60.58,10.97,63.24
2026-03-07 08:00:00,17.8,18.25,67.2,63.09,13.57,60.57,11.86,65.07
2026-03-07 09:00:00,17.9,17.81,67.77,57.66,14.28,59.25,12.79,65.04
2026-03-07 10:00:00,17.83,18.12,65.16,61.86,13.75,60.0,13.42,62.35
2026-03-07 11:00:00,18.21,19.04,63.41,58.47,14.22,56.46,14.8,55.17
2026-03-07 12:00:00,18.17,18.9,62.9,58.23,15.29,51.73,16.88,47.25
2026-03-07 13:00:00,18.13,19.1,63.67,57.36,15.64,50.68,17.93,44.44
2026-03-07 14:00:00,18.3,19.6,67.0,60.25,15.64,50.15,18.86,42.43
2026-03-07 15:00:00,18.16,20.26,64.07,59.96,15.65,49.67,20.79,38.88
2026-03-07 16:00:00,18.14,20.86,63.9,57.99,15.24,50.05,23.22,34.25
2026-03-07 17:00:00,18.3,20.55,64.23,57.37,14.34,49.69,21.87,33.22
2026-03-07 18:00:00,18.23,19.64,61.75,54.86,13.27,52.02,16.65,41.32
2026-03-07 19:00:00,18.73,19.45,66.92,59.63,12.0,53.18,14.0,45.73
2026-03-07 20:00:00,18.75,19.29,67.6,61.65,11.19,56.03,12.79,50.13
2026-03-07 21:00:00,18.7,19.2,68.26,63.5,10.73,57.75,12.1,53.08
2026-03-07 22:00:00,18.55,18.93,67.89,62.29,10.5,57.85,11.59,54.24
2026-03-07 23:00:00,18.34,18.9,68.6,62.01,10.36,59.73,11.08,57.62
2026-03-08 00:00:00,18.26,18.9,68.46,62.8,10.22,61.76,10.65,60.66
2026-03-08 01:00:00,18.1,18.85,66.84,63.72,10.04,62.85,10.44,61.82
2026-03-08 02:00:00,18.0,18.7,66.16,64.47,9.92,62.55,10.28,62.27
2026-03-08 03:00:00,17.9,18.7,66.53,64.8,9.8,62.78,10.13,62.57
2026-03-08 04:00:00,17.89,18.62,66.42,64.58,9.68,62.82,9.9,62.65
2026-03-08 05:00:00,17.7,18.5,66.39,63.8,9.5,63.46,9.67,64.0
2026-03-08 06:00:00,17.7,18.5,66.3,63.68,9.36,64.53,9.43,65.65
2026-03-08 07:00:00,17.6,18.31,66.3,62.8,9.12,64.75,9.16,66.96
2026-03-08 08:00:00,17.59,18.11,66.27,59.28,10.01,65.21,9.77,66.92
2026-03-08 09:00:00,17.36,17.86,60.44,55.89,11.89,61.65,11.37,63.14
2026-03-08 10:00:00,18.04,18.96,58.6,55.58,12.53,59.41,12.25,59.93
2026-03-08 11:00:00,18.87,19.71,58.66,55.12,13.53,57.01,13.84,55.74
2026-03-08 12:00:00,19.0,19.94,60.57,55.97,13.97,55.49,15.29,51.54
2026-03-08 13:00:00,18.73,19.98,63.91,57.62,14.44,54.01,16.69,47.92
2026-03-08 14:00:00,18.7,20.38,66.87,59.4,14.7,53.18,18.1,44.64
2026-03-08 15:00:00,18.55,20.6,67.2,59.26,14.34,52.79,19.49,41.54
2026-03-08 16:00:00,18.3,20.67,64.75,57.72,14.04,53.56,22.52,35.84
2026-03-08 17:00:00,18.31,20.09,65.03,55.33,13.46,54.78,21.42,36.16
2026-03-08 18:00:00,18.43,19.43,64.9,55.55,12.37,57.11,15.74,45.7
2026-03-08 19:00:00,19.0,20.04,64.23,57.34,11.31,59.72,13.13,52.76
2026-03-08 20:00:00,19.48,20.39,66.09,58.49,10.74,61.19,12.08,56.18
2026-03-08 21:00:00,19.32,19.97,65.74,59.21,10.26,62.41,11.24,59.13
2026-03-08 22:00:00,18.99,19.7,65.66,57.23,9.79,61.61,10.41,58.51
2026-03-08 23:00:00,18.76,19.41,65.08,53.9,9.45,60.85,9.98,57.99
2026-03-09 00:00:00,18.61,19.3,65.3,56.34,9.24,59.0,9.68,55.46
2026-03-09 01:00:00,18.47,19.3,65.3,58.63,9.05,58.38,9.51,55.57
2026-03-09 02:00:00,18.3,19.11,65.3,60.49,9.15,58.42,9.43,56.06
2026-03-09 03:00:00,18.21,19.1,65.3,61.68,9.07,56.95,9.33,54.43
2026-03-09 04:00:00,18.1,18.98,65.3,62.4,9.0,56.87,9.2,54.94
2026-03-09 05:00:00,18.0,18.9,65.3,62.4,8.97,56.71,9.16,54.76
2026-03-09 06:00:00,17.9,18.81,65.12,62.74,8.9,57.19,9.06,55.78
2026-03-09 07:00:00,17.77,18.58,61.86,60.18,8.98,58.39,8.99,57.89
2026-03-09 08:00:00,17.83,18.05,58.96,54.34,10.26,58.23,9.7,58.14
2026-03-09 09:00:00,17.45,18.1,53.97,53.75,11.71,56.2,10.52,57.25
2026-03-09 10:00:00,17.5,18.1,56.02,53.5,11.87,54.8,11.18,55.28
2026-03-09 11:00:00,17.5,18.1,56.7,53.82,12.35,54.21,12.74,52.27
2026-03-09 12:00:00,17.5,18.19,56.7,52.63,12.94,53.23,14.4,48.71
2026-03-09 13:00:00,17.5,18.72,56.7,51.46,13.48,53.43,15.84,47.13
2026-03-09 14:00:00,17.5,19.07,57.01,49.89,13.53,52.36,16.83,43.34
2026-03-09 15:00:00,17.5,18.84,57.7,51.94,13.36,51.78,18.42,39.85
2026-03-09 16:00:00,17.39,18.83,57.7,52.55,13.25,52.67,22.28,34.38
2026-03-09 17:00:00,17.3,18.94,57.06,49.71,12.38,54.7,21.26,34.7
2026-03-09 18:00:00,17.46,18.63,57.4,50.63,11.22,56.46,15.0,43.74
2026-03-09 19:00:00,18.26,19.44,60.04,52.47,10.2,57.88,12.17,50.02
2026-03-09 20:00:00,18.68,19.83,61.11,53.63,9.6,59.06,10.95,53.35
2026-03-09 21:00:00,18.74,19.86,64.64,56.93,9.22,59.7,10.24,55.38
2026-03-09 22:00:00,18.36,19.48,63.47,57.35,9.01,59.97,9.7,56.47
2026-03-09 23:00:00,18.21,19.14,64.05,57.34,8.97,59.25,9.6,55.99
2026-03-10 00:00:00,17.99,18.9,64.2,58.59,9.0,60.28,9.47,58.4
2026-03-10 01:00:00,17.85,18.85,64.2,59.8,9.16,61.7,9.43,60.76
2026-03-10 02:00:00,17.7,18.7,64.2,60.0,9.29,61.08,9.49,59.96
2026-03-10 03:00:00,17.61,18.69,64.2,60.33,9.3,60.17,9.42,59.01
2026-03-10 04:00:00,17.5,18.5,64.2,61.0,9.21,60.34,9.26,59.62
2026-03-10 05:00:00,17.44,18.43,64.2,61.0,9.16,60.87,9.19,60.65
2026-03-10 06:00:00,17.05,18.3,59.85,61.0,9.1,61.89,9.06,61.97
2026-03-10 07:00:00,16.64,17.93,54.12,55.34,9.29,61.97,9.33,62.17
2026-03-10 08:00:00,17.1,17.45,56.91,49.96,11.27,59.6,10.42,59.69
2026-03-10 09:00:00,16.89,17.5,52.45,51.7,12.76,56.27,11.51,57.23
2026-03-10 10:00:00,17.1,17.6,54.68,51.76,13.73,53.95,12.78,54.19
2026-03-10 11:00:00,17.1,17.7,55.44,52.65,14.35,51.99,14.38,50.33
2026-03-10 12:00:00,16.84,17.69,52.6,49.46,14.57,51.19,15.95,46.75
2026-03-10 13:00:00,16.91,18.21,53.81,48.87,14.76,50.64,17.12,43.99
2026-03-10 14:00:00,17.1,18.9,55.75,49.18,14.78,50.25,18.17,41.64
2026-03-10 15:00:00,17.1,18.64,57.51,51.27,14.75,50.45,19.72,38.99
2026-03-10 16:00:00,17.1,18.54,58.1,51.87,14.52,50.96,22.31,34.74
2026-03-10 17:00:00,17.1,18.42,58.1,50.95,13.76,52.64,19.08,38.68
2026-03-10 18:00:00,17.1,18.12,58.46,52.66,12.68,54.42,15.2,45.79
2026-03-10 19:00:00,17.47,18.58,60.3,54.01,11.87,56.12,13.4,50.38
2026-03-10 20:00:00,19.05,20.05,58.38,50.35,11.09,57.41,12.2,53.65
2026-03-10 21:00:00,19.24,20.06,57.77,50.99,10.57,60.39,11.52,59.31
2026-03-10 22:00:00,18.59,19.38,59.03,52.48,10.09,62.29,10.91,61.93
2026-03-10 23:00:00,18.3,19.01,59.5,54.65,9.68,62.91,10.37,62.92
2026-03-11 00:00:00,18.01,18.86,59.5,56.62,9.43,64.23,10.01,64.41
2026-03-11 01:00:00,17.85,18.7,59.5,57.4,9.09,64.59,9.63,64.92
2026-03-11 02:00:00,17.7,18.55,59.5,57.4,8.69,63.6,9.25,65.3
2026-03-11 03:00:00,17.6,18.5,59.5,57.4,8.34,63.41,8.84,65.25
2026-03-11 04:00:00,17.5,18.3,59.5,57.4,8.34,63.01,8.69,64.92
2026-03-11 05:00:00,17.43,18.3,59.5,57.4,7.94,62.96,8.29,65.7
2026-03-11 06:00:00,17.3,18.11,59.5,57.4,7.95,62.18,8.48,61.81
2026-03-11 07:00:00,17.08,18.05,54.66,56.51,8.36,60.99,8.86,59.39
2026-03-11 08:00:00,17.1,17.35,54.99,47.86,9.99,59.11,9.8,57.27
2026-03-11 09:00:00,17.05,17.5,50.09,49.76,12.57,54.57,11.41,53.28
2026-03-11 10:00:00,17.1,17.52,52.34,49.8,14.81,49.81,13.11,48.18
2026-03-11 11:00:00,17.1,17.7,53.17,49.8,16.05,46.86,14.62,43.62
2026-03-11 12:00:00,17.1,17.84,53.4,49.8,16.45,45.18,16.48,40.03
2026-03-11 13:00:00,17.1,18.3,53.47,48.71,16.72,43.82,17.43,37.51
2026-03-11 14:00:00,17.1,18.58,54.77,49.84,16.83,45.96,18.06,40.83
2026-03-11 15:00:00,17.1,18.2,55.61,51.6,16.0,48.62,17.05,44.96
2026-03-11 16:00:00,17.1,18.1,56.4,52.65,15.38,50.64,16.36,47.14
2026-03-11 17:00:00,17.16,18.03,56.28,51.56,14.9,51.56,15.58,48.9
2026-03-11 18:00:00,17.3,18.08,57.21,51.84,14.2,52.84,14.49,52.14
2026-03-11 19:00:00,17.48,18.32,58.19,51.42,13.2,55.19,13.0,57.55
2026-03-11 20:00:00,18.46,19.35,60.11,52.92,12.13,57.46,12.16,60.04
2026-03-11 21:00:00,18.55,19.41,60.3,54.4,11.25,58.45,11.42,62.15
2026-03-11 22:00:00,18.15,18.89,61.03,53.71,10.55,59.7,10.72,63.39
2026-03-11 23:00:00,17.96,18.53,61.3,53.82,10.0,60.58,10.25,64.6
2026-03-12 00:00:00,17.73,18.39,61.3,55.44,9.68,62.23,9.82,66.94
2026-03-12 01:00:00,17.63,18.3,61.3,56.4,9.43,64.13,9.45,69.56
2026-03-12 02:00:00,17.5,18.17,61.3,56.4,9.08,63.34,9.15,70.98
2026-03-12 03:00:00,17.48,18.1,61.29,56.4,8.83,63.22,8.88,72.14
2026-03-12 04:00:00,17.3,18.05,60.3,56.4,8.53,63.53,8.58,69.51
2026-03-12 05:00:00,17.3,17.9,60.3,56.4,8.2,63.01,8.26,68.07
2026-03-12 06:00:00,17.11,17.9,57.97,56.4,7.88,62.79,7.88,67.91
2026-03-12 07:00:00,16.66,17.7,51.69,54.81,8.52,62.73,8.39,66.08
2026-03-12 08:00:00,17.1,17.26,54.76,50.33,12.13,59.84,10.18,62.17
2026-03-12 09:00:00,17.1,17.5,51.43,51.3,14.8,51.53,12.2,50.71
2026-03-12 10:00:00,17.1,17.5,53.66,51.65,16.5,46.49,13.86,46.07
2026-03-12 11:00:00,17.1,17.5,54.52,52.3,17.36,43.84,15.45,41.63
2026-03-12 12:00:00,17.1,17.66,55.81,52.3,17.54,43.3,16.82,39.88
2026-03-12 13:00:00,17.1,17.97,55.71,50.93,17.12,42.93,17.63,38.32
2026-03-12 14:00:00,17.18,18.37,57.0,53.05,16.53,44.02,18.13,38.82
2026-03-12 15:00:00,17.26,18.22,57.57,53.1,16.71,45.54,19.87,38.47
2026-03-12 16:00:00,17.1,18.1,58.0,53.58,15.79,47.53,20.0,38.4
2026-03-12 17:00:00,17.1,18.3,58.0,52.96,15.28,48.98,21.28,36.55
2026-03-12 18:00:00,17.15,18.09,59.25,54.6,14.69,50.97,17.01,45.46
2026-03-12 19:00:00,17.36,18.11,62.69,59.17,13.65,55.64,14.27,56.13
2026-03-12 20:00:00,18.32,19.12,63.85,60.99,12.67,57.38,13.24,60.08
2026-03-12 21:00:00,18.58,19.23,63.0,58.07,11.89,58.25,12.3,62.42
2026-03-12 22:00:00,18.19,18.99,63.0,57.8,11.13,58.73,11.44,62.93
2026-03-12 23:00:00,17.94,18.7,62.28,56.5,10.51,59.2,10.77,63.88
2026-03-13 00:00:00,17.76,18.7,62.0,56.5,10.08,58.52,10.29,61.21
2026-03-13 01:00:00,17.7,18.7,61.15,56.5,9.62,56.81,9.94,56.32
2026-03-13 02:00:00,17.51,18.7,61.0,56.5,9.09,56.55,9.3,57.92
2026-03-13 03:00:00,17.5,18.7,61.0,56.5,9.1,58.63,9.26,62.33
2026-03-13 04:00:00,17.4,18.7,61.0,56.5,9.12,58.88,9.14,62.72
2026-03-13 05:00:00,17.3,18.7,60.46,56.5,8.97,60.74,9.02,65.57
2026-03-13 06:00:00,17.07,,57.19,,9.1,62.84,8.99,69.13
2026-03-13 07:00:00,16.54,,55.08,,9.31,64.36,9.16,70.4
2026-03-13 08:00:00,17.83,,55.8,,10.54,64.4,10.18,68.95
2026-03-13 09:00:00,17.52,,53.05,,12.1,61.23,11.17,64.85
2026-03-13 10:00:00,17.5,17.9,54.38,51.5,13.33,56.85,12.46,57.93
2026-03-13 11:00:00,17.5,17.9,55.44,52.48,14.2,53.06,14.31,51.2
2026-03-13 12:00:00,17.5,17.98,55.8,52.5,14.74,52.51,16.18,48.29
2026-03-13 13:00:00,17.34,18.38,56.26,51.61,14.74,51.72,17.19,45.55
2026-03-13 14:00:00,17.44,18.65,55.6,49.96,14.65,51.5,18.18,43.7
2026-03-13 15:00:00,17.3,18.69,56.38,50.97,14.47,51.17,19.73,39.7
2026-03-13 16:00:00,17.3,19.3,56.44,47.66,14.31,50.85,24.03,32.29
2026-03-13 17:00:00,17.3,19.01,55.2,47.66,13.77,50.91,23.06,31.14
2026-03-13 18:00:00,17.62,18.9,54.57,47.92,12.72,51.58,16.65,38.5
2026-03-13 19:00:00,17.9,19.11,54.7,49.56,11.43,51.06,13.23,42.39
2026-03-13 20:00:00,17.73,18.63,55.07,50.82,10.65,49.72,12.18,41.61
2026-03-13 21:00:00,17.7,18.41,56.24,52.01,10.08,49.61,11.28,43.42
2026-03-13 22:00:00,17.7,18.3,58.13,53.52,9.61,51.85,10.39,48.2
2026-03-13 23:00:00,17.51,18.3,58.7,55.08,9.18,54.09,9.68,52.29
2026-03-14 00:00:00,17.5,18.3,59.34,56.35,8.84,54.51,9.2,52.88
2026-03-14 01:00:00,17.35,18.2,59.7,57.3,8.62,55.0,8.97,53.82
2026-03-14 02:00:00,17.3,18.1,60.2,57.71,8.5,55.37,8.87,54.29
2026-03-14 03:00:00,17.3,18.1,60.7,58.3,8.58,55.4,8.93,54.39
2026-03-14 04:00:00,17.1,18.03,60.76,58.3,8.7,56.57,8.86,56.89
2026-03-14 05:00:00,17.1,17.9,61.7,58.3,8.76,59.4,8.8,61.53
2026-03-14 06:00:00,17.1,17.9,61.7,58.3,8.87,61.38,8.75,64.63
2026-03-14 07:00:00,16.91,17.79,61.7,58.3,9.24,62.79,9.03,66.33
